ngram_ids,count,smoothed_count
"(358, 127)",1,1.01
"(1334, 68)",1,1.01
"(354, 1160)",1,1.01
"(1786, 197)",1,1.01
"(159, 1786)",1,1.01
"(89, 2442)",1,1.01
"(158, 89)",1,1.01
"(150, 158)",1,1.01
"(126, 150)",1,1.01
"(503, 529)",1,1.01
"(1221, 197)",1,1.01
"(1571, 577)",1,1.01
"(154, 1160)",1,1.01
"(629, 1160)",1,1.01
"(353, 958)",1,1.01
"(587, 1545)",1,1.01
"(85, 1369)",1,1.01
"(380, 2129)",1,1.01
"(160, 560)",1,1.01
"(2779, 24)",1,1.01
"(219, 237)",1,1.01
"(381, 440)",1,1.01
"(413, 853)",1,1.01
"(528, 132)",1,1.01
"(335, 129)",1,1.01
"(62, 335)",1,1.01
"(105, 62)",1,1.01
"(2580, 105)",1,1.01
"(1708, 2580)",1,1.01
"(357, 1077)",1,1.01
"(1160, 96)",1,1.01
"(2625, 99)",1,1.01
"(1201, 2625)",1,1.01
"(1676, 1550)",1,1.01
"(695, 101)",1,1.01
"(722, 695)",1,1.01
"(353, 722)",1,1.01
"(1437, 132)",1,1.01
"(497, 1437)",1,1.01
"(278, 135)",1,1.01
"(1541, 420)",1,1.01
"(2126, 1541)",1,1.01
"(237, 2126)",1,1.01
"(344, 254)",1,1.01
"(1224, 219)",1,1.01
"(1160, 102)",1,1.01
"(195, 629)",1,1.01
"(347, 1161)",1,1.01
"(93, 894)",1,1.01
"(1272, 2201)",1,1.01
"(1211, 1272)",1,1.01
"(913, 1211)",1,1.01
"(683, 664)",1,1.01
"(2086, 153)",1,1.01
"(738, 2086)",1,1.01
"(2798, 738)",1,1.01
"(2211, 153)",1,1.01
"(288, 2211)",1,1.01
"(1594, 147)",1,1.01
"(203, 725)",1,1.01
"(1132, 153)",1,1.01
"(163, 1040)",1,1.01
"(894, 9)",1,1.01
"(2159, 93)",1,1.01
"(2063, 1103)",1,1.01
"(58, 95)",1,1.01
"(2649, 58)",1,1.01
"(117, 1513)",1,1.01
"(2124, 117)",1,1.01
"(1915, 163)",1,1.01
"(961, 1915)",1,1.01
"(101, 961)",1,1.01
"(2203, 117)",1,1.01
"(141, 2203)",1,1.01
"(1202, 282)",1,1.01
"(117, 2124)",1,1.01
"(987, 219)",1,1.01
"(103, 2203)",1,1.01
"(1161, 103)",1,1.01
"(2201, 147)",1,1.01
"(2346, 11)",1,1.01
"(100, 195)",1,1.01
"(1038, 86)",1,1.01
"(700, 100)",1,1.01
"(2835, 93)",1,1.01
"(351, 786)",1,1.01
"(114, 351)",1,1.01
"(406, 1673)",1,1.01
"(895, 451)",1,1.01
"(536, 895)",1,1.01
"(88, 536)",1,1.01
"(226, 511)",1,1.01
"(1091, 102)",1,1.01
"(682, 197)",1,1.01
"(336, 131)",1,1.01
"(1659, 236)",1,1.01
"(86, 1659)",1,1.01
"(85, 218)",1,1.01
"(241, 126)",1,1.01
"(691, 85)",1,1.01
"(329, 1390)",1,1.01
"(683, 329)",1,1.01
"(1392, 72)",1,1.01
"(127, 319)",1,1.01
"(1296, 354)",1,1.01
"(102, 131)",1,1.01
"(225, 106)",1,1.01
"(2038, 93)",1,1.01
"(969, 54)",1,1.01
"(451, 969)",1,1.01
"(1038, 451)",1,1.01
"(680, 737)",1,1.01
"(126, 724)",1,1.01
"(163, 2713)",1,1.01
"(2713, 94)",1,1.01
"(94, 289)",1,1.01
"(1076, 97)",1,1.01
"(2860, 292)",1,1.01
"(1000, 642)",1,1.01
"(642, 2559)",1,1.01
"(2559, 197)",1,1.01
"(78, 326)",1,1.01
"(117, 937)",1,1.01
"(892, 773)",1,1.01
"(114, 650)",1,1.01
"(720, 2169)",1,1.01
"(2169, 9)",1,1.01
"(300, 1850)",1,1.01
"(2263, 392)",1,1.01
"(392, 103)",1,1.01
"(155, 449)",1,1.01
"(202, 93)",1,1.01
"(89, 2194)",1,1.01
"(1513, 69)",1,1.01
"(383, 1513)",1,1.01
"(2264, 496)",1,1.01
"(10, 2264)",1,1.01
"(135, 397)",1,1.01
"(102, 2000)",1,1.01
"(315, 457)",1,1.01
"(616, 254)",1,1.01
"(708, 616)",1,1.01
"(379, 197)",1,1.01
"(75, 379)",1,1.01
"(91, 75)",1,1.01
"(128, 893)",1,1.01
"(147, 128)",1,1.01
"(616, 161)",1,1.01
"(97, 1901)",1,1.01
"(88, 233)",1,1.01
"(233, 84)",1,1.01
"(98, 722)",1,1.01
"(645, 96)",1,1.01
"(508, 112)",1,1.01
"(1286, 508)",1,1.01
"(163, 727)",1,1.01
"(1850, 2443)",1,1.01
"(2871, 11)",1,1.01
"(1090, 2871)",1,1.01
"(1316, 135)",1,1.01
"(2085, 286)",1,1.01
"(1850, 2085)",1,1.01
"(82, 630)",1,1.01
"(1704, 82)",1,1.01
"(1437, 220)",1,1.01
"(722, 1437)",1,1.01
"(197, 1161)",1,1.01
"(696, 383)",1,1.01
"(873, 82)",1,1.01
"(651, 388)",1,1.01
"(2327, 88)",1,1.01
"(223, 2327)",1,1.01
"(415, 2554)",1,1.01
"(1588, 313)",1,1.01
"(274, 1588)",1,1.01
"(1076, 96)",1,1.01
"(72, 426)",1,1.01
"(343, 2971)",1,1.01
"(383, 575)",1,1.01
"(837, 383)",1,1.01
"(109, 2916)",1,1.01
"(383, 1341)",1,1.01
"(103, 616)",1,1.01
"(339, 73)",1,1.01
"(183, 216)",1,1.01
"(204, 1635)",1,1.01
"(616, 1596)",1,1.01
"(2268, 11)",1,1.01
"(204, 2190)",1,1.01
"(1211, 332)",1,1.01
"(455, 117)",1,1.01
"(606, 864)",1,1.01
"(2160, 11)",1,1.01
"(690, 1191)",1,1.01
"(143, 1569)",1,1.01
"(2762, 386)",1,1.01
"(161, 2762)",1,1.01
"(725, 1635)",1,1.01
"(160, 725)",1,1.01
"(961, 160)",1,1.01
"(1772, 93)",1,1.01
"(2536, 93)",1,1.01
"(204, 1210)",1,1.01
"(89, 255)",1,1.01
"(2859, 425)",1,1.01
"(24, 853)",1,1.01
"(747, 147)",1,1.01
"(117, 1339)",1,1.01
"(1341, 117)",1,1.01
"(103, 1341)",1,1.01
"(1345, 1483)",1,1.01
"(107, 687)",1,1.01
"(591, 203)",1,1.01
"(103, 1056)",1,1.01
"(2501, 1404)",1,1.01
"(141, 312)",1,1.01
"(426, 7)",1,1.01
"(2536, 23)",1,1.01
"(748, 511)",1,1.01
"(93, 2268)",1,1.01
"(296, 147)",1,1.01
"(705, 330)",1,1.01
"(1101, 705)",1,1.01
"(376, 2538)",1,1.01
"(2540, 714)",1,1.01
"(406, 2540)",1,1.01
"(135, 406)",1,1.01
"(93, 1230)",1,1.01
"(89, 2210)",1,1.01
"(2532, 432)",1,1.01
"(382, 2532)",1,1.01
"(1402, 96)",1,1.01
"(132, 1402)",1,1.01
"(397, 1202)",1,1.01
"(102, 1048)",1,1.01
"(2930, 308)",1,1.01
"(153, 2287)",1,1.01
"(806, 1308)",1,1.01
"(415, 1861)",1,1.01
"(854, 415)",1,1.01
"(89, 1541)",1,1.01
"(244, 355)",1,1.01
"(130, 85)",1,1.01
"(90, 1535)",1,1.01
"(720, 132)",1,1.01
"(1709, 88)",1,1.01
"(696, 160)",1,1.01
"(775, 97)",1,1.01
"(449, 775)",1,1.01
"(308, 449)",1,1.01
"(204, 2094)",1,1.01
"(1865, 453)",1,1.01
"(453, 872)",1,1.01
"(1633, 272)",1,1.01
"(1631, 11)",1,1.01
"(136, 1672)",1,1.01
"(840, 236)",1,1.01
"(892, 1062)",1,1.01
"(181, 892)",1,1.01
"(1161, 628)",1,1.01
"(96, 1161)",1,1.01
"(133, 96)",1,1.01
"(201, 504)",1,1.01
"(133, 129)",1,1.01
"(98, 504)",1,1.01
"(852, 97)",1,1.01
"(522, 422)",1,1.01
"(464, 432)",1,1.01
"(376, 1531)",1,1.01
"(2247, 528)",1,1.01
"(657, 147)",1,1.01
"(1188, 7)",1,1.01
"(237, 1188)",1,1.01
"(475, 82)",1,1.01
"(213, 96)",1,1.01
"(915, 98)",1,1.01
"(422, 98)",1,1.01
"(820, 329)",1,1.01
"(819, 132)",1,1.01
"(1078, 819)",1,1.01
"(106, 1078)",1,1.01
"(2159, 23)",1,1.01
"(12, 2159)",1,1.01
"(117, 62)",1,1.01
"(1437, 2247)",1,1.01
"(528, 676)",1,1.01
"(297, 3)",1,1.01
"(1160, 598)",1,1.01
"(1117, 1431)",1,1.01
"(97, 1117)",1,1.01
"(455, 97)",1,1.01
"(394, 628)",1,1.01
"(92, 69)",1,1.01
"(261, 92)",1,1.01
"(54, 261)",1,1.01
"(2741, 54)",1,1.01
"(97, 2741)",1,1.01
"(671, 97)",1,1.01
"(1705, 197)",1,1.01
"(372, 347)",1,1.01
"(967, 147)",1,1.01
"(93, 524)",1,1.01
"(1078, 1146)",1,1.01
"(676, 548)",1,1.01
"(1437, 876)",1,1.01
"(2480, 171)",1,1.01
"(10, 116)",1,1.01
"(237, 1850)",1,1.01
"(1478, 1760)",1,1.01
"(543, 453)",1,1.01
"(101, 1422)",1,1.01
"(131, 101)",1,1.01
"(690, 396)",1,1.01
"(1382, 2080)",1,1.01
"(2373, 54)",1,1.01
"(1660, 806)",1,1.01
"(225, 677)",1,1.01
"(2207, 135)",1,1.01
"(1207, 109)",1,1.01
"(227, 3)",1,1.01
"(213, 347)",1,1.01
"(156, 24)",1,1.01
"(101, 2182)",1,1.01
"(413, 658)",1,1.01
"(820, 237)",1,1.01
"(2888, 1850)",1,1.01
"(690, 11)",1,1.01
"(361, 117)",1,1.01
"(10, 216)",1,1.01
"(1220, 10)",1,1.01
"(1017, 1412)",1,1.01
"(602, 1017)",1,1.01
"(1850, 602)",1,1.01
"(330, 339)",1,1.01
"(1738, 1846)",1,1.01
"(2416, 1738)",1,1.01
"(794, 2168)",1,1.01
"(1538, 1107)",1,1.01
"(1925, 109)",1,1.01
"(97, 1925)",1,1.01
"(95, 822)",1,1.01
"(1078, 63)",1,1.01
"(89, 1078)",1,1.01
"(1090, 89)",1,1.01
"(161, 383)",1,1.01
"(921, 93)",1,1.01
"(93, 699)",1,1.01
"(2454, 93)",1,1.01
"(1886, 93)",1,1.01
"(429, 1886)",1,1.01
"(1220, 432)",1,1.01
"(1837, 109)",1,1.01
"(300, 1288)",1,1.01
"(503, 1630)",1,1.01
"(2229, 116)",1,1.01
"(422, 1813)",1,1.01
"(54, 2229)",1,1.01
"(72, 143)",1,1.01
"(1183, 981)",1,1.01
"(116, 163)",1,1.01
"(3, 1305)",1,1.01
"(183, 509)",1,1.01
"(982, 97)",1,1.01
"(449, 739)",1,1.01
"(833, 54)",1,1.01
"(1015, 102)",1,1.01
"(636, 1541)",1,1.01
"(104, 2059)",1,1.01
"(778, 7)",1,1.01
"(1813, 237)",1,1.01
"(136, 509)",1,1.01
"(1630, 805)",1,1.01
"(1971, 97)",1,1.01
"(193, 662)",1,1.01
"(1532, 9)",1,1.01
"(117, 1811)",1,1.01
"(423, 329)",1,1.01
"(134, 44)",1,1.01
"(621, 134)",1,1.01
"(552, 621)",1,1.01
"(1169, 308)",1,1.01
"(54, 1169)",1,1.01
"(1220, 94)",1,1.01
"(97, 125)",1,1.01
"(487, 9)",1,1.01
"(805, 93)",1,1.01
"(1215, 11)",1,1.01
"(1502, 89)",1,1.01
"(2455, 88)",1,1.01
"(364, 89)",1,1.01
"(705, 762)",1,1.01
"(1014, 705)",1,1.01
"(129, 841)",1,1.01
"(2559, 11)",1,1.01
"(237, 2559)",1,1.01
"(1324, 237)",1,1.01
"(1125, 1324)",1,1.01
"(2387, 1324)",1,1.01
"(737, 142)",1,1.01
"(278, 2261)",1,1.01
"(181, 563)",1,1.01
"(2536, 705)",1,1.01
"(687, 2344)",1,1.01
"(319, 209)",1,1.01
"(1059, 594)",1,1.01
"(475, 380)",1,1.01
"(59, 1059)",1,1.01
"(103, 59)",1,1.01
"(1053, 216)",1,1.01
"(396, 558)",1,1.01
"(351, 464)",1,1.01
"(129, 351)",1,1.01
"(1845, 2424)",1,1.01
"(101, 425)",1,1.01
"(1434, 101)",1,1.01
"(56, 1434)",1,1.01
"(122, 56)",1,1.01
"(89, 122)",1,1.01
"(1038, 2688)",1,1.01
"(214, 237)",1,1.01
"(1740, 254)",1,1.01
"(160, 24)",1,1.01
"(509, 2762)",1,1.01
"(2085, 11)",1,1.01
"(1716, 1084)",1,1.01
"(1106, 890)",1,1.01
"(1853, 1106)",1,1.01
"(1177, 129)",1,1.01
"(748, 1177)",1,1.01
"(2203, 748)",1,1.01
"(2118, 9)",1,1.01
"(626, 2118)",1,1.01
"(101, 2774)",1,1.01
"(165, 518)",1,1.01
"(72, 165)",1,1.01
"(160, 72)",1,1.01
"(453, 160)",1,1.01
"(356, 9)",1,1.01
"(132, 2085)",1,1.01
"(396, 1518)",1,1.01
"(352, 101)",1,1.01
"(2118, 201)",1,1.01
"(2901, 23)",1,1.01
"(1449, 2901)",1,1.01
"(1508, 509)",1,1.01
"(367, 109)",1,1.01
"(2054, 367)",1,1.01
"(1041, 322)",1,1.01
"(506, 1041)",1,1.01
"(1051, 293)",1,1.01
"(573, 332)",1,1.01
"(866, 118)",1,1.01
"(142, 1155)",1,1.01
"(709, 142)",1,1.01
"(2648, 348)",1,1.01
"(218, 1130)",1,1.01
"(1523, 999)",1,1.01
"(737, 815)",1,1.01
"(9, 312)",1,1.01
"(775, 219)",1,1.01
"(111, 123)",1,1.01
"(709, 111)",1,1.01
"(268, 457)",1,1.01
"(218, 545)",1,1.01
"(380, 218)",1,1.01
"(2648, 380)",1,1.01
"(54, 2648)",1,1.01
"(554, 267)",1,1.01
"(941, 426)",1,1.01
"(153, 177)",1,1.01
"(626, 153)",1,1.01
"(101, 2637)",1,1.01
"(132, 570)",1,1.01
"(1003, 1404)",1,1.01
"(561, 2047)",1,1.01
"(1215, 9)",1,1.01
"(376, 636)",1,1.01
"(2945, 132)",1,1.01
"(94, 1357)",1,1.01
"(1091, 1045)",1,1.01
"(1894, 190)",1,1.01
"(279, 1965)",1,1.01
"(101, 260)",1,1.01
"(802, 332)",1,1.01
"(819, 841)",1,1.01
"(553, 2699)",1,1.01
"(23, 128)",1,1.01
"(650, 23)",1,1.01
"(2501, 10)",1,1.01
"(132, 1995)",1,1.01
"(459, 1939)",1,1.01
"(141, 1870)",1,1.01
"(101, 459)",1,1.01
"(524, 147)",1,1.01
"(510, 267)",1,1.01
"(2924, 142)",1,1.01
"(190, 415)",1,1.01
"(830, 171)",1,1.01
"(1301, 830)",1,1.01
"(102, 1301)",1,1.01
"(658, 1598)",1,1.01
"(149, 2323)",1,1.01
"(1741, 117)",1,1.01
"(113, 1741)",1,1.01
"(2845, 113)",1,1.01
"(88, 2845)",1,1.01
"(2371, 323)",1,1.01
"(1995, 99)",1,1.01
"(160, 1025)",1,1.01
"(119, 1243)",1,1.01
"(406, 1192)",1,1.01
"(545, 426)",1,1.01
"(1719, 816)",1,1.01
"(160, 1719)",1,1.01
"(112, 93)",1,1.01
"(1724, 11)",1,1.01
"(2746, 101)",1,1.01
"(67, 2746)",1,1.01
"(528, 67)",1,1.01
"(94, 528)",1,1.01
"(2868, 93)",1,1.01
"(93, 2868)",1,1.01
"(755, 1523)",1,1.01
"(618, 386)",1,1.01
"(136, 2455)",1,1.01
"(167, 1590)",1,1.01
"(9, 2195)",1,1.01
"(132, 332)",1,1.01
"(2256, 404)",1,1.01
"(1388, 289)",1,1.01
"(1041, 493)",1,1.01
"(268, 1041)",1,1.01
"(475, 451)",1,1.01
"(1371, 292)",1,1.01
"(1215, 332)",1,1.01
"(93, 1617)",1,1.01
"(254, 1412)",1,1.01
"(777, 9)",1,1.01
"(97, 1885)",1,1.01
"(129, 577)",1,1.01
"(1531, 190)",1,1.01
"(979, 216)",1,1.01
"(73, 1531)",1,1.01
"(304, 2418)",1,1.01
"(2081, 67)",1,1.01
"(10, 2081)",1,1.01
"(91, 167)",1,1.01
"(339, 2367)",1,1.01
"(172, 339)",1,1.01
"(1045, 308)",1,1.01
"(271, 1045)",1,1.01
"(851, 271)",1,1.01
"(1085, 329)",1,1.01
"(239, 2081)",1,1.01
"(406, 60)",1,1.01
"(339, 1556)",1,1.01
"(2195, 23)",1,1.01
"(351, 2878)",1,1.01
"(1215, 308)",1,1.01
"(670, 640)",1,1.01
"(1718, 1341)",1,1.01
"(1673, 258)",1,1.01
"(752, 72)",1,1.01
"(178, 752)",1,1.01
"(154, 348)",1,1.01
"(272, 1189)",1,1.01
"(2251, 93)",1,1.01
"(117, 2251)",1,1.01
"(528, 117)",1,1.01
"(153, 227)",1,1.01
"(2047, 127)",1,1.01
"(2431, 117)",1,1.01
"(88, 2431)",1,1.01
"(415, 332)",1,1.01
"(183, 1760)",1,1.01
"(2878, 163)",1,1.01
"(2259, 102)",1,1.01
"(1051, 93)",1,1.01
"(1053, 1051)",1,1.01
"(88, 2805)",1,1.01
"(2124, 93)",1,1.01
"(318, 102)",1,1.01
"(433, 61)",1,1.01
"(1421, 791)",1,1.01
"(268, 1421)",1,1.01
"(1903, 451)",1,1.01
"(488, 1903)",1,1.01
"(101, 1719)",1,1.01
"(82, 2129)",1,1.01
"(453, 82)",1,1.01
"(1454, 9)",1,1.01
"(129, 1215)",1,1.01
"(476, 2311)",1,1.01
"(1101, 1613)",1,1.01
"(153, 527)",1,1.01
"(2059, 241)",1,1.01
"(397, 2059)",1,1.01
"(1324, 313)",1,1.01
"(1571, 2007)",1,1.01
"(268, 1571)",1,1.01
"(2210, 1230)",1,1.01
"(93, 2210)",1,1.01
"(1719, 11)",1,1.01
"(601, 216)",1,1.01
"(977, 267)",1,1.01
"(1888, 236)",1,1.01
"(2118, 153)",1,1.01
"(1613, 102)",1,1.01
"(893, 153)",1,1.01
"(1324, 109)",1,1.01
"(84, 445)",1,1.01
"(83, 460)",1,1.01
"(7, 83)",1,1.01
"(82, 7)",1,1.01
"(336, 516)",1,1.01
"(820, 509)",1,1.01
"(698, 820)",1,1.01
"(2091, 608)",1,1.01
"(552, 2091)",1,1.01
"(1956, 705)",1,1.01
"(203, 61)",1,1.01
"(2605, 203)",1,1.01
"(102, 2605)",1,1.01
"(977, 241)",1,1.01
"(255, 1324)",1,1.01
"(109, 353)",1,1.01
"(1663, 129)",1,1.01
"(2706, 753)",1,1.01
"(54, 1663)",1,1.01
"(163, 2361)",1,1.01
"(277, 97)",1,1.01
"(430, 277)",1,1.01
"(2645, 102)",1,1.01
"(101, 2645)",1,1.01
"(155, 816)",1,1.01
"(496, 724)",1,1.01
"(1405, 9)",1,1.01
"(319, 288)",1,1.01
"(413, 97)",1,1.01
"(95, 1188)",1,1.01
"(1035, 95)",1,1.01
"(237, 1035)",1,1.01
"(1414, 2706)",1,1.01
"(422, 2318)",1,1.01
"(155, 893)",1,1.01
"(506, 850)",1,1.01
"(484, 93)",1,1.01
"(274, 134)",1,1.01
"(3, 496)",1,1.01
"(62, 3)",1,1.01
"(33, 62)",1,1.01
"(255, 496)",1,1.01
"(96, 255)",1,1.01
"(409, 322)",1,1.01
"(482, 3)",1,1.01
"(1021, 23)",1,1.01
"(336, 1481)",1,1.01
"(1285, 11)",1,1.01
"(737, 101)",1,1.01
"(88, 1584)",1,1.01
"(1158, 97)",1,1.01
"(1569, 665)",1,1.01
"(54, 1261)",1,1.01
"(101, 2591)",1,1.01
"(10, 1928)",1,1.01
"(1928, 415)",1,1.01
"(415, 1742)",1,1.01
"(10, 1569)",1,1.01
"(837, 127)",1,1.01
"(1324, 267)",1,1.01
"(1227, 396)",1,1.01
"(1823, 103)",1,1.01
"(38, 248)",1,1.01
"(248, 116)",1,1.01
"(183, 226)",1,1.01
"(226, 1308)",1,1.01
"(1161, 319)",1,1.01
"(667, 1161)",1,1.01
"(999, 667)",1,1.01
"(160, 672)",1,1.01
"(432, 598)",1,1.01
"(2135, 432)",1,1.01
"(72, 2135)",1,1.01
"(1754, 72)",1,1.01
"(59, 1754)",1,1.01
"(1296, 59)",1,1.01
"(147, 1296)",1,1.01
"(101, 264)",1,1.01
"(806, 1947)",1,1.01
"(2368, 1861)",1,1.01
"(683, 2368)",1,1.01
"(103, 683)",1,1.01
"(737, 89)",1,1.01
"(1308, 484)",1,1.01
"(149, 413)",1,1.01
"(413, 127)",1,1.01
"(1308, 308)",1,1.01
"(2128, 102)",1,1.01
"(589, 2128)",1,1.01
"(2846, 219)",1,1.01
"(2230, 577)",1,1.01
"(1978, 132)",1,1.01
"(109, 1978)",1,1.01
"(1708, 267)",1,1.01
"(545, 1102)",1,1.01
"(1307, 380)",1,1.01
"(791, 102)",1,1.01
"(1308, 153)",1,1.01
"(1376, 1308)",1,1.01
"(553, 1376)",1,1.01
"(1053, 288)",1,1.01
"(342, 1308)",1,1.01
"(506, 245)",1,1.01
"(2819, 329)",1,1.01
"(188, 490)",1,1.01
"(126, 97)",1,1.01
"(1090, 126)",1,1.01
"(93, 2680)",1,1.01
"(132, 264)",1,1.01
"(2235, 201)",1,1.01
"(1109, 2235)",1,1.01
"(1449, 1402)",1,1.01
"(84, 525)",1,1.01
"(1161, 127)",1,1.01
"(149, 1161)",1,1.01
"(103, 1412)",1,1.01
"(245, 386)",1,1.01
"(2591, 737)",1,1.01
"(54, 2591)",1,1.01
"(1868, 2767)",1,1.01
"(408, 584)",1,1.01
"(2091, 1249)",1,1.01
"(109, 1571)",1,1.01
"(1454, 1045)",1,1.01
"(440, 2553)",1,1.01
"(54, 2489)",1,1.01
"(172, 281)",1,1.01
"(103, 172)",1,1.01
"(1749, 103)",1,1.01
"(549, 1749)",1,1.01
"(396, 549)",1,1.01
"(172, 94)",1,1.01
"(415, 172)",1,1.01
"(3, 127)",1,1.01
"(307, 397)",1,1.01
"(1820, 103)",1,1.01
"(55, 162)",1,1.01
"(429, 1820)",1,1.01
"(1249, 429)",1,1.01
"(804, 1249)",1,1.01
"(2954, 101)",1,1.01
"(864, 213)",1,1.01
"(2304, 334)",1,1.01
"(382, 2304)",1,1.01
"(249, 136)",1,1.01
"(176, 203)",1,1.01
"(102, 2394)",1,1.01
"(415, 539)",1,1.01
"(8, 415)",1,1.01
"(7, 271)",1,1.01
"(218, 7)",1,1.01
"(1249, 55)",1,1.01
"(162, 1418)",1,1.01
"(88, 1868)",1,1.01
"(665, 2974)",1,1.01
"(343, 254)",1,1.01
"(667, 227)",1,1.01
"(276, 667)",1,1.01
"(66, 276)",1,1.01
"(138, 66)",1,1.01
"(336, 138)",1,1.01
"(2118, 94)",1,1.01
"(1180, 2118)",1,1.01
"(1909, 254)",1,1.01
"(2653, 1909)",1,1.01
"(725, 2653)",1,1.01
"(690, 889)",1,1.01
"(521, 397)",1,1.01
"(2974, 339)",1,1.01
"(160, 665)",1,1.01
"(1418, 254)",1,1.01
"(851, 539)",1,1.01
"(3, 2673)",1,1.01
"(872, 3)",1,1.01
"(440, 161)",1,1.01
"(2836, 440)",1,1.01
"(367, 2836)",1,1.01
"(1147, 3)",1,1.01
"(1251, 1090)",1,1.01
"(2912, 204)",1,1.01
"(745, 2912)",1,1.01
"(160, 745)",1,1.01
"(1289, 397)",1,1.01
"(1257, 329)",1,1.01
"(166, 1257)",1,1.01
"(607, 153)",1,1.01
"(65, 453)",1,1.01
"(254, 1558)",1,1.01
"(1015, 1202)",1,1.01
"(131, 271)",1,1.01
"(732, 131)",1,1.01
"(1296, 732)",1,1.01
"(819, 169)",1,1.01
"(93, 1902)",1,1.01
"(851, 1438)",1,1.01
"(371, 851)",1,1.01
"(1868, 371)",1,1.01
"(493, 1868)",1,1.01
"(1913, 254)",1,1.01
"(2401, 699)",1,1.01
"(357, 1146)",1,1.01
"(1362, 214)",1,1.01
"(1202, 1362)",1,1.01
"(7, 203)",1,1.01
"(28, 61)",1,1.01
"(1640, 7)",1,1.01
"(181, 1640)",1,1.01
"(213, 1750)",1,1.01
"(429, 98)",1,1.01
"(915, 24)",1,1.01
"(336, 497)",1,1.01
"(1904, 155)",1,1.01
"(2724, 786)",1,1.01
"(2651, 331)",1,1.01
"(1160, 2651)",1,1.01
"(136, 1160)",1,1.01
"(423, 142)",1,1.01
"(2349, 9)",1,1.01
"(545, 872)",1,1.01
"(1334, 28)",1,1.01
"(61, 71)",1,1.01
"(712, 74)",1,1.01
"(2724, 59)",1,1.01
"(748, 2488)",1,1.01
"(2349, 11)",1,1.01
"(2591, 1670)",1,1.01
"(904, 2591)",1,1.01
"(267, 191)",1,1.01
"(671, 267)",1,1.01
"(1403, 1296)",1,1.01
"(406, 2947)",1,1.01
"(853, 927)",1,1.01
"(577, 102)",1,1.01
"(160, 2538)",1,1.01
"(847, 1160)",1,1.01
"(147, 847)",1,1.01
"(139, 147)",1,1.01
"(1296, 700)",1,1.01
"(71, 615)",1,1.01
"(387, 155)",1,1.01
"(72, 260)",1,1.01
"(54, 207)",1,1.01
"(763, 2160)",1,1.01
"(1319, 72)",1,1.01
"(963, 1319)",1,1.01
"(96, 963)",1,1.01
"(1160, 1581)",1,1.01
"(979, 1160)",1,1.01
"(147, 1552)",1,1.01
"(2591, 147)",1,1.01
"(1480, 89)",1,1.01
"(98, 671)",1,1.01
"(615, 66)",1,1.01
"(74, 1256)",1,1.01
"(2175, 712)",1,1.01
"(293, 208)",1,1.01
"(84, 1223)",1,1.01
"(109, 274)",1,1.01
"(102, 298)",1,1.01
"(9, 727)",1,1.01
"(105, 95)",1,1.01
"(1664, 105)",1,1.01
"(300, 1664)",1,1.01
"(7, 94)",1,1.01
"(295, 7)",1,1.01
"(2125, 11)",1,1.01
"(197, 1497)",1,1.01
"(2455, 102)",1,1.01
"(109, 2455)",1,1.01
"(136, 109)",1,1.01
"(127, 1402)",1,1.01
"(618, 608)",1,1.01
"(102, 1276)",1,1.01
"(2042, 618)",1,1.01
"(1507, 2042)",1,1.01
"(128, 1507)",1,1.01
"(1507, 2387)",1,1.01
"(9, 1507)",1,1.01
"(626, 96)",1,1.01
"(1507, 431)",1,1.01
"(117, 1507)",1,1.01
"(794, 163)",1,1.01
"(404, 237)",1,1.01
"(1403, 1760)",1,1.01
"(432, 93)",1,1.01
"(794, 453)",1,1.01
"(1475, 237)",1,1.01
"(274, 109)",1,1.01
"(1276, 100)",1,1.01
"(101, 2175)",1,1.01
"(1208, 348)",1,1.01
"(590, 86)",1,1.01
"(2389, 267)",1,1.01
"(10, 2389)",1,1.01
"(85, 161)",1,1.01
"(446, 85)",1,1.01
"(227, 446)",1,1.01
"(1507, 244)",1,1.01
"(237, 1507)",1,1.01
"(549, 102)",1,1.01
"(687, 549)",1,1.01
"(185, 687)",1,1.01
"(2295, 185)",1,1.01
"(85, 2295)",1,1.01
"(348, 549)",1,1.01
"(156, 1208)",1,1.01
"(960, 538)",1,1.01
"(1870, 156)",1,1.01
"(1047, 1870)",1,1.01
"(1842, 11)",1,1.01
"(88, 1842)",1,1.01
"(2765, 94)",1,1.01
"(2510, 875)",1,1.01
"(1298, 389)",1,1.01
"(2763, 1337)",1,1.01
"(1507, 82)",1,1.01
"(937, 1507)",1,1.01
"(2746, 201)",1,1.01
"(1602, 2746)",1,1.01
"(1312, 1602)",1,1.01
"(737, 389)",1,1.01
"(267, 1909)",1,1.01
"(948, 1324)",1,1.01
"(936, 98)",1,1.01
"(1124, 1354)",1,1.01
"(102, 272)",1,1.01
"(2271, 203)",1,1.01
"(409, 2723)",1,1.01
"(2723, 1749)",1,1.01
"(1749, 101)",1,1.01
"(315, 1124)",1,1.01
"(10, 938)",1,1.01
"(848, 1100)",1,1.01
"(960, 330)",1,1.01
"(72, 803)",1,1.01
"(117, 38)",1,1.01
"(38, 94)",1,1.01
"(94, 330)",1,1.01
"(330, 475)",1,1.01
"(237, 329)",1,1.01
"(95, 237)",1,1.01
"(677, 95)",1,1.01
"(936, 503)",1,1.01
"(153, 852)",1,1.01
